survey	id	sentence_nr	context	sentence	translat_original	translit_morph	gloss	translation	target_verb	target_trans	form_label	exp	given	speaker	idiom	language	gender	birthyear	date	comment
pn	264	5	indirect	Как будто из ничего, появилась змея.	себгуло ссублъукку буххий биъой берка	sebgulo sːu-b-ɬu-kːu b-uχːi-j b-iʔo-j berka	nothing Neg.Cop-Adv-El An-appear-cvb An-come-Pf snake			биъой	converb		perfect	M	Zilo	Andi	M	NA	8.2017	
pn	265	5	indirect	Как будто из ничего, появилась змея.	себгуло ссублъукку буххий биъой берка	sebgulo sːu-b-ɬu-kːu b-uχːi-j b-iʔo-j berka	nothing Neg.Cop-Adv-El An-appear-Pf An-come-Pf snake			ссублъукку	unclear		other	M	Zilo	Andi	M	NA	8.2017	
pn	266	6	indirect	Бабушка испугалась.	ила сирий	ila siri-j	mother become_frightened-Pf		become scared	сирий	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	267	7	indirect	Она (нечаянно) наступила на змею. 	ц1иннич1игу беркуъа чунк1а бигъий	c’inni-č’igu berku-ʔa čunk’a b-iʁi-j	know-Neg.Cvb snake-Sup foot Inanone-stop-Pf			ц1иннич1игу	converb		perfect	M	Zilo	Andi	M	NA	8.2017	
pn	268	7	indirect	Она (нечаянно) наступила на змею. 	ц1иннич1игу беркуъа чунк1а бигъий	c’inni-č’igu berku-ʔa čunk’a b-iʁi-j	know-Neg.Cvb snake-Sup foot Inanone-stop-Pf		step	бигъий	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	269	8	indirect	Змея укусила ее в ногу. 	оншило беркуди гьегелл1и чунк1уъа къаммий	onšilo berku-di hegel-ƛi čunk’u-ʔa q’ammi-j	then snake-Erg Dem-Gen foot-Sup bite-Pf		bite	къаммий	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	270	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	илуди бихий гьинц1о шаммий беркуъо	ilu-di b-iχi-j hinc’o šammi-j berku-ʔo	mother-Erg Inanone-take-Cvb stone throw-Pf snake-Sup.Lat		take	бихий	converb	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	271	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	илуди бихий гьинц1о шаммий беркуъо	ilu-di b-iχi-j hinc’o šammi-j berku-ʔo	mother-Erg Inanone-take-Cvb stone throw-Pf snake-Sup.Lat		throw	шаммий	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	272	10	indirect	Та [змея] умерла. 	оншило берка бич1ой	onšilo berka b-ič’o-j	then snake An-die-Pf		die	бич1ой	perfect	perfect	perfect	M	Zilo	Andi	M	NA	8.2017	
pn	289	2	indirect	Долго она ходила и собирала.	гьегей золо йигьугу йел1ий, гъваркъи рак1арун	hege-j zolo j-ihu=gu j-eƛi-j, ʁʷarq’i r-ak’arun	Dem-F very F-a_lot_of=Emph F-walk-Cvb raspberry Inantwo-gather.Aor		gather	рак1арун	aorist	perfect	past	MKG	Zilo	Andi	M	1958	8.2017	
pn	290	2	indirect	Долго она ходила и собирала.	гьегей золо йигьугу йел1ий, гъваркъи рак1арун	hege-j zolo j-ihu=gu j-eƛi-j, ʁʷarq’i r-ak’arun	Dem-F very F-a_lot_of=Emph F-walk-Cvb raspberry Inantwo-gather.Aor		go	йел1ий	perfect	perfect	perfect	MKG	Zilo	Andi	M	1958	8.2017	
pn	291	3	indirect	В какой-то момент она очень устала.	себ заман гьерей йагъий	se-b zaman here-j j-aʁi-j	one-Inanone time Dem-F F-become_tired-Pf		become tired	йагъий	perfect	perfect	perfect	MKG	Zilo	Andi	M	1958	8.2017	
pn	292	4	indirect	Она села на ствол дерева.	гьегей решуъа гьо<й>к1о	hege-j rešu-ʔa ho<j>k’o	Dem-F tree-Sup sit_down<F>.Aor		sit	гьо<й>к1о	aorist	perfect	past	MKG	Zilo	Andi	M	1958	8.2017	
pn	293	5	indirect	Как будто из ничего, появилась змея.	инуккугу бик1оболо буххий биъо берка	inu-kːu=gu b-ik’o-bolo b-uχːi-j b-iʔo berka	where-El=Emph Inanone-be-Indef An-appear-Cvb An-come.Aor snake		appear	биъо	aorist	perfect	past	MKG	Zilo	Andi	M	1958	8.2017	
pn	294	5	indirect	Как будто из ничего, появилась змея.	инуккугу бик1оболо буххий биъо берка	inu-kːu=gu b-ik’o-bolo b-uχːi-j b-iʔo berka	where-El=Emph Inanone-be-Indef An-appear-Cvb An-come.Aor snake			буххий	converb		perfect	MKG	Zilo	Andi	M	1958	8.2017	
pn	295	5	indirect	Как будто из ничего, появилась змея.	инуккугу бик1оболо буххий биъо берка	inu-kːu=gu b-ik’o-bolo b-uχːi-j b-iʔo berka	where-El=Emph Inanone-be-Indef An-appear-Cvb An-come.Aor snake			бик1оболо	unclear		other	MKG	Zilo	Andi	M	1958	8.2017	
pn	296	6	indirect	Бабушка испугалась.	ила сири беркуч1укку	ila siri berku-č’u-kːu	mother become_frightened.Aor snake-Cont-El		become scared	сири	aorist	perfect	past	MKG	Zilo	Andi	M	1958	8.2017	
pn	297	7	indirect	Она (нечаянно) наступила на змею. 	гьегелди йихий чунк1а бигъий беркуъа 	hegel-di j-iχi-j čunk’a b-iʁi-j berku-ʔa	Dem-Erg F-?-Cvb foot Inanone-stop-Pf snake-Sup		step	бигъий	perfect	perfect	perfect	MKG	Zilo	Andi	M	1958	8.2017	
pn	298	7	indirect	Она (нечаянно) наступила на змею. 	гьегелди йихий чунк1а бигъий беркуъа 	hegel-di j-iχi-j čunk’a b-iʁi-j berku-ʔa	Dem-Erg F-?-Cvb foot Inanone-stop-Pf snake-Sup			йихий	converb		perfect	MKG	Zilo	Andi	M	1958	8.2017	
pn	299	8	indirect	Змея укусила ее в ногу. 	беркуди илул1и чунк1уъа къамми	berku-di ilu-ƛi čunk’u-ʔa q’ammi	snake-Erg mother-Gen foot bite.Aor		bite	къамми	aorist	perfect	past	MKG	Zilo	Andi	M	1958	8.2017	
pn	300	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	илоди бихий гьинц1о шамми беркуъо.	ilo-di b-iχi-j hinc’o šammi berku-ʔo	mother-Erg Inanone-take-Cvb stone throw.Aor snake-Sup.Lat		throw	шамми	aorist	perfect	past	MKG	Zilo	Andi	M	1958	8.2017	
pn	301	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	илоди бихий гьинц1о шамми беркуъо.	ilo-di b-iχi-j hinc’o šammi berku-ʔo	mother-Erg Inanone-take-Cvb stone throw.Aor snake-Sup.Lat		take	бихий	converb	perfect	perfect	MKG	Zilo	Andi	M	1958	8.2017	
pn	302	10	indirect	Та [змея] умерла. 	берка бич1о	berka b-ič’o	snake An-die.Aor		die	бич1о	aorist	perfect	past	MKG	Zilo	Andi	M	1958	8.2017	
pn	321	2	indirect	Долго она ходила и собирала.	бигьу заман соридло, рак1арунни гьегерул	b-ihu zaman sori-d=lo r-ak’arunni heger-ul	inanone-a_lot_of time turn-cvb=add inantwo-gather.aor dem.inantwo-pl		gather	рак1арунни	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	322	2	indirect	Долго она ходила и собирала.	бигьу заман соридло, рак1арунни гьегерул	b-ihu zaman sori-d=lo r-ak’arunni heger-ul	inanone-a_lot_of time turn-cvb=add inantwo-gather.aor dem.inantwo-pl		go	соридло	perfect	perfect	perfect	MShM	Rikvani	Andi	M	1946	8.2017	
pn	323	3	indirect	В какой-то момент она очень устала.	себ ригьи гьегей йагъидло гьокгъу йик1о щаннури	se-b rihi hege-j j-aʁi-d=lo hoɢu j-ik’o šːan-nu-ri	one-inanone time dem-f f-become_tired-cvb=add down f-be.aor rest-inf-purp		sit	гьокгъу йик1о	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	324	3	indirect	В какой-то момент она очень устала.	себ ригьи гьегей йагъидло гьокгъу йик1о щаннури	se-b rihi hege-j j-aʁi-d=lo hoɢu j-ik’o šːan-nu-ri	one-inanone time dem-f f-become_tired-cvb=add down f-be.aor rest-inf-purp			щаннури	infinitive		other	MShM	Rikvani	Andi	M	1946	8.2017	
pn	325	3	indirect	В какой-то момент она очень устала.	себ ригьи гьегей йагъидло гьокгъу йик1о щаннури	se-b rihi hege-j j-aʁi-d=lo hoɢu j-ik’o šːan-nu-ri	one-inanone time dem-f f-become_tired-cvb=add down f-be.aor rest-inf-purp		become tired	йагъидло	perfect	perfect	perfect	MShM	Rikvani	Andi	M	1946	8.2017	
pn	326	4	indirect	Она села на ствол дерева.	гьогкъу йик1о кьет1рул1 ангул*а	hoɢu j-ik’o ƛ’et’ru-ƛ angu-l’a	down f-be.aor tree-gen branch-sup		sit	гьогкъу йик1о	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	327	5	indirect	Как будто из ничего, появилась змея.	себ ригьи инуккволло буххид бикгъо берка	se-b rihi inu-kkwollo b-uχːi-d b-iɢo berka	one-inanone time where-el.indef an-appear-cvb an-come.aor snake		appear	бикгъо	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	328	5	indirect	Как будто из ничего, появилась змея.	себ ригьи инуккволло буххид бикгъо берка	se-b rihi inu-kkwollo b-uχːi-d b-iɢo berka	one-inanone time where-el.indef an-appear-cvb an-come.aor snake			буххид	converb		perfect	MShM	Rikvani	Andi	M	1946	8.2017	
pn	329	6	indirect	Бабушка испугалась.	йохор сири 	j-oχor siri	f-old become_frightened.aor		become scared	сири 	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	330	7	indirect	Она (нечаянно) наступила на змею. 	гьегей йиххидло бужурол*агу ч1ек1а бигъи беркул*а	hege-j j-iχːi-d=lo bužu-ro-l’a=gu č’ek’a b-iʁi berku-l’a	dem-f f-become_confused-cvb=add believe-msd-sup foot inanone-stop.aor snake-sup		step	бигъи	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	331	7	indirect	Она (нечаянно) наступила на змею. 	гьегей йиххидло бужурол*агу ч1ек1а бигъи беркул*а	hege-j j-iχːi-d=lo bužu-ro-l’a=gu č’ek’a b-iʁi berku-l’a	dem-f f-become_confused-cvb=add believe-msd-sup foot inanone-stop.aor snake-sup			бужурол*агу	masdar		other	MShM	Rikvani	Andi	M	1946	8.2017	
pn	332	7	indirect	Она (нечаянно) наступила на змею. 	гьегей йиххидло бужурол*агу ч1ек1а бигъи беркул*а	hege-j j-iχːi-d=lo bužu-ro-l’a=gu č’ek’a b-iʁi berku-l’a	dem-f f-become_confused-cvb=add believe-msd-sup foot inanone-stop.aor snake-sup			йиххидло	converb		perfect	MShM	Rikvani	Andi	M	1946	8.2017	
pn	333	8	indirect	Змея укусила ее в ногу. 	гьебригьи беркуд гьегелч1у къамми	he-b=rihi berku-d hegel-č’u q’ammi	dem-inanone=time snake-erg dem-cont bite.aor		bite	къамми	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	334	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелд бихидло гьинц1о джай беркул*а	hegel-d b-iχi-d=lo hinc’o džaj berku-l’a	dem-erg inanone-take-cvb=add stone hit.aor snake-sup		throw	джай	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	335	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелд бихидло гьинц1о джай беркул*а	hegel-d b-iχi-d=lo hinc’o džaj berku-l’a	dem-erg inanone-take-cvb=add stone hit.aor snake-sup		take	бихидло	converb	perfect	perfect	MShM	Rikvani	Andi	M	1946	8.2017	
pn	336	10	indirect	Та [змея] умерла. 	(гьербигьи) берка бич1о 	(he-rbihi) berka b-ič’o	(dem-inanone.time) snake an-die.aor		die	бич1о 	aorist	perfect	past	MShM	Rikvani	Andi	M	1946	8.2017	
pn	355	2	indirect	Долго она ходила и собирала.	игьа ригьидигоди гьети гьеви бак1арунни	iha rihi-di=godi heti hewi b-ak'arunni 	a_lot_of time-erg=rep dem dem n-gather.aor 		gather	бак1арунни	aorist	perfect	past	NNA	Muni	Andi	M	1970	8.2017	
pn	356	3	indirect	В какой-то момент она очень устала.	севи заманаллаъа гье йагъоди	sewi zamanalla-ʔa he j-aʁodi	one time-sup dem f-become_tired.aor.rep 		become tired	йагъоди	aorist	perfect	past	NNA	Muni	Andi	M	1970	8.2017	
pn	357	4	indirect	Она села на ствол дерева.	гье гьок1у (й)игъило бихивкалаъа 	he hok'u (j)-iʁi-lo biχiwkala-ʔa	dem down (f)-be-pf ?-sup		sit	гьок1у (й)игъило	perfect	perfect	perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	358	5	indirect	Как будто из ничего, появилась змея.	еххуду бигъилъу_бигъило буходи бирка	eχːudu b-iʁi-ɬu b-iʁi-lo b-uχ-odi birka	after n-be-? n-be-cvb n-appear-aor.rep snake		appear	буходи	aorist	perfect	past	NNA	Muni	Andi	M	1970	8.2017	
pn	359	5	indirect	Как будто из ничего, появилась змея.	еххуду бигъилъу_бигъило буходи бирка	eχːudu b-iʁi-ɬu b-iʁi-lo b-uχ-odi birka	after n-be-? n-be-cvb n-appear-aor.rep snake			бигъило	converb		perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	360	5	indirect	Как будто из ничего, появилась змея.	еххуду бигъилъу_бигъило буходи бирка	eχːudu b-iʁi-ɬu b-iʁi-lo b-uχ-odi birka	after n-be-? n-be-cvb n-appear-aor.rep snake			бигъилъу	unclear		other	NNA	Muni	Andi	M	1970	8.2017	
pn	361	6	indirect	Бабушка испугалась.	йеч1уха ила кьирдило	j-eč'uχa ila ƛ'irdi-lo	f-big mother become_frightened-pf 		become scared	кьирдило	perfect	perfect	perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	362	7	indirect	Она (нечаянно) наступила на змею. 	гьети ц1инниджигу биркалаъа ч1ик1а бигъило 	heti c'inni-džigu birkala-ʔa č'ik'a b-iʁi-lo	dem know-neg.cvb snake-sup foot n-be-pf 			ц1инниджигу	converb		perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	363	7	indirect	Она (нечаянно) наступила на змею. 	гьети ц1инниджигу биркалаъа ч1ик1а бигъило 	heti c'inni-džigu birkala-ʔa č'ik'a b-iʁi-lo	dem know-neg.cvb snake-sup foot n-be-pf 		step	бигъило 	perfect	perfect	perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	364	8	indirect	Змея укусила ее в ногу. 	биркалоди гьел1и ч1ик1а къамило 	birkalo-di heƛi č'ik'a q'ami-lo	snake-erg dem foot bite-pf 		bite	къамило	perfect	perfect	perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	365	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьети гьинц1оло бихило биркалаъа гавило	heti hinc'o=lo b-iχi-lo birkala-ʔa gavi-lo	dem stone=add n-take-pf snake-sup throw-pf 		take	бихило	converb	perfect	perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	366	9	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьети гьинц1оло бихило биркалаъа гавило	heti hinc'o=lo b-iχi-lo birkala-ʔa gavi-lo	dem stone=add n-take-pf snake-sup throw-pf 		throw	гавило	perfect	perfect	perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	367	10	indirect	Та [змея] умерла. 	бирка бикь*оло	birka b-iƛ'*o-lo	snake n-die-pf 		die	бикь*оло	perfect	perfect	perfect	NNA	Muni	Andi	M	1970	8.2017	
pn	387	2	indirect	Долго она ходила и собирала.	бигьурило йел1ий рак1арунний	b-ihu=ri=lo j-eƛi-j r-ak’arunni-j	Inanone-a_lot_of=time=Add F-walk-Cvb Inantwo-gather-Pf 		go	йел1ий 	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	388	2	indirect	Долго она ходила и собирала.	бигьурило йел1ий рак1арунний	b-ihu=ri=lo j-eƛi-j r-ak’arunni-j	Inanone-a_lot_of=time=Add F-walk-Cvb Inantwo-gather-Pf 		gather	рак1арунний	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	389	3	indirect	В какой-то момент она очень устала.	гьегеб заман золо йагъий гьегей	hege-b zaman zolo j-aʁi-j hege-j	Dem-Inanone time very F-become_tired-Pf Dem-F		become tired	йагъий	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	390	4	indirect	Она села на ствол дерева.	гьегей гьойк1ой гъадук1оллоъа	hege-j ho<j>k’o-j ʁaduk’ollo-ʔa	Dem-F sit_down<F>-Pf treetrunk-Sup		sit	гьойк1ой	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	391	5	indirect	Как будто из ничего, появилась змея.	инуккуболо ц1иннич1игу берка буххий	inu-kːu-bolo c’inni-č’igu berka b-uχːi-j	where-El-Indef know-Neg.Cvb snake An-appear-Pf			ц1иннич1игу	converb		perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	392	5	indirect	Как будто из ничего, появилась змея.	инуккуболо ц1иннич1игу берка буххий	inu-kːu-bolo c’inni-č’igu berka b-uχːi-j	where-El-Indef know-Neg.Cvb snake An-appear-Pf		appear	буххий	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	393	6	indirect	Бабушка испугалась.	ила сири	ila siri	mother become_frightened.Aor		become scared	сири	aorist	perfect	past	Z	Zilo	Andi	F	NA	8.2017	
pn	394	7	indirect	Она (нечаянно) наступила на змею. 	гьегелди ц1иннич1игу бигъий беркуъа	hegel-di c’inni-č’igu b-iʁi-j berku-ʔa	Dem-Erg know-Neg.Cvb Inanone-stop-Pf snake-Sup			ц1иннич1игу	converb		perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	395	7	indirect	Она (нечаянно) наступила на змею. 	гьегелди ц1иннич1игу бигъий беркуъа	hegel-di c’inni-č’igu b-iʁi-j berku-ʔa	Dem-Erg know-Neg.Cvb Inanone-stop-Pf snake-Sup		step	бигъий	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	396	8	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелди бихий шаммий гьинц1о беркуъо	hegel-di b-iχi-j šammi-j hinc’o berku-ʔo	Dem-Erg Inanone-take-Pf throw-Pf stone snake-Sup.Lat		take	бихий	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	397	8	indirect	Она [бабушка] взяла камень, и бросила [его] на змею. 	гьегелди бихий шаммий гьинц1о беркуъо	hegel-di b-iχi-j šammi-j hinc’o berku-ʔo	Dem-Erg Inanone-take-Pf throw-Pf stone snake-Sup.Lat		throw	шаммий	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	398	9	indirect	Змея укусила ее в ногу. 	беркуди гьегелл1и чунк1уъа къаммий	berku-di hegel-ƛi čunk’u-ʔa q’ammi-j	snake-Erg Dem-Gen foot-Sup bite-Pf		bite	къаммий	perfect	perfect	perfect	Z	Zilo	Andi	F	NA	8.2017	
pn	399	10	indirect	Та [змея] умерла. 	берка бич1о	berka b-ič’o	snake An-die.Aor		die	бич1о	aorist	perfect	past	Z	Zilo	Andi	F	NA	8.2017	
